id,text
4632,"Худый пес не сказится, ино сытый."
4633,"Церква горить, а люде руки грѣють."
4634,"Церкву обдирає, а зво̂нницю побиває."
4635,"Церкву покрив, а зво̂нницю обдер."
4636,Цнота и покора не має мѣсця у панского двора.
4637,"Цур дурня, та масла грудка."
4638,"Цур тобѣ, та пек. —"
4639,Цураха поганим очем.
4640,"Цы в камѣнь головою, цы каменем в голову."
4641,"Цы видишь, цы не видишь, то мовчи."
4642,"Цы все тотеє переймати, що на водѣ пливе?"
4643,Цы опиханый паноньку ячмѣнь?.. (Казка).
4644,"Цы пьє, цы не пьє, то все пяный."
4645,"Цы ся врачимо, цы не врачимо, нехай ся хоть побачимо."
4646,"Цыган меже двома хлѣбами з голоду вмер — старого не стало, а нового не до̂ждав."
4647,"Цыганска кобыла день бѣжить, а три дни лежить."
4648,Цыть Ивасю! пано̂в не переслухаєшь.
4649,Часом и межи кропивою росте кѣйло (лилія).
4650,Часта крапля дощу и камѣнь подѣравить.
4651,"Чекай ряду, до̂станешь коляду."
4652,"Через бабиніи телята, не можь в горо́д подивитися. (Байка)."
4653,Через вороги тяжко до пекла до̂статися.
4654,"Через святых до Бога, через людій до цѣсаря."
4655,Через сидженьє не мо̂г запопасти в лежанє.
4656,"Чеши дѣдька з рѣдка, бо теплый."
4657,"Чеши дѣдька з рѣдка, нех йде до дѣдька."
4658,"Чи купити, чи не купити, а могорычу треба ся напити."
4659,Чи може сова в сонце дивитися?
4660,"Чигає, як каня на дощ."
4661,"Чим бык навык, тым и реве."
4662,"Чим горщик накипѣв, тым и смердѣти буде."
4663,"Чим дальше в лѣс, тым бо̂льше дров."
4664,"Чим не наѣсися, тым ся не налыжешь."
4665,"Чим пес старый, тым хво̂ст твердый."
4666,"Чим ся мудрый встыдає, тым ся дурный величає."
4667,"Чим хата богата, тым рада."
4668,"Чим хата має, тым гостя пріймає."
4669,"Чого бы слѣпачище хотѣв, кобы пло̂т видѣв? —"
4670,Чого жалуєшь козѣ лѣса?.. най ѣсть.
4671,"Чого надто, то (выбачте) и безроги не хотять."
4672,"Чого не купити, того и не жаловати."
4673,"Чого очи не видять, того серцю не жаль."
4674,"Чого паны наварять, тым ся по̂дданіи попарять."
4675,"Чого ся Ивась не научить, того и Иван не буде вмѣти."
4676,"Чоловѣк гордѣє, коли му ся добре дѣє."
4677,"Чоловѣк за бато̂г, а жѣнка за пиро̂г."
4678,"Чоловѣк мыслить, а Бо̂г рядить."
4679,"Чоловѣк на свѣтѣ, як банька на водѣ."
4680,"Чоловѣк не ангел, абы не согрѣшив, а не чорт, абы не покутовав."
4681,"Чоловѣк не дастся, лише раз з розуму звести."
4682,Чоловѣк не є собѣ ворогом.
4683,"Чоловѣк стрѣляє, а Бо̂г кулѣ носить."
4684,"Чоловѣк, як муха; нынѣ жіє, а завтря гніє."
4685,"Чорна корова, а бѣле молоко дає."
4686,Чорно́ пьє.
4687,Чорт все чортом буде. —
4688,"Чорт не плаче, коли чернець скаче."
4689,"Чорт не спить, але людій зводить."
4690,"Чорт по тытулѣ, коли нема ничого в шкатулѣ."
4691,"Чорте! на́ грушь, тилько мене не ворушь."
